9,63744, Note_on_c,12,45,90,
9,63744, Note_on_c,12,60,90,
9,63744, Note_on_c,12,64,90,
9,64404, Note_off_c,12,64,0,
9,64404, Note_off_c,12,60,0,
9,64404, Note_off_c,12,45,0,
9,64416, Note_on_c,12,47,90,
9,64416, Note_on_c,12,67,90,
9,64500, Note_off_c,12,67,0,
9,64500, Note_off_c,12,47,0,
9,64512, Note_on_c,12,48,90,
9,64512, Note_on_c,12,60,90,
9,64512, Note_on_c,12,64,90,
9,64512, Note_on_c,12,67,90,
9,64884, Note_off_c,12,67,0,
9,64884, Note_off_c,12,64,0,
9,64884, Note_off_c,12,60,0,
9,64884, Note_off_c,12,48,0,
9,64896, Note_on_c,12,47,90,
9,64896, Note_on_c,12,59,90,
9,64896, Note_on_c,12,62,90,
9,64896, Note_on_c,12,67,90,
9,65172, Note_off_c,12,67,0,
9,65172, Note_off_c,12,62,0,
9,65172, Note_off_c,12,59,0,
9,65172, Note_off_c,12,47,0,
9,65184, Note_on_c,12,41,90,
9,65184, Note_on_c,12,65,90,
9,65184, Note_on_c,12,60,90,
9,65184, Note_on_c,12,57,90,
9,65268, Note_off_c,12,57,0,
9,65268, Note_off_c,12,60,0,
9,65268, Note_off_c,12,65,0,
9,65268, Note_off_c,12,41,0,
9,65376, Note_on_c,12,45,90,
9,65376, Note_on_c,12,60,90,
9,65376, Note_on_c,12,57,90,
9,65376, Note_on_c,12,64,90,
9,65940, Note_off_c,12,64,0,
9,65940, Note_off_c,12,57,0,
9,65940, Note_off_c,12,60,0,
9,65940, Note_off_c,12,45,0,
9,65952, Note_on_c,12,47,90,
9,65952, Note_on_c,12,67,90,
9,66036, Note_off_c,12,67,0,
9,66036, Note_off_c,12,47,0,
9,66048, Note_on_c,12,48,90,
9,66048, Note_on_c,12,60,90,
9,66048, Note_on_c,12,64,90,
9,66048, Note_on_c,12,67,90,
9,66420, Note_off_c,12,67,0,
9,66420, Note_off_c,12,64,0,
9,66420, Note_off_c,12,60,0,
9,66420, Note_off_c,12,48,0,
9,66432, Note_on_c,12,47,90,
9,66432, Note_on_c,12,59,90,
9,66432, Note_on_c,12,62,90,
9,66432, Note_on_c,12,67,90,
9,66804, Note_off_c,12,67,0,
9,66804, Note_off_c,12,62,0,
9,66804, Note_off_c,12,59,0,
9,66816, Note_off_c,12,47,0,
9,66816, Note_on_c,12,45,90,
9,66816, Note_on_c,12,60,90,
9,66816, Note_on_c,12,64,90,
9,67476, Note_off_c,12,64,0,
9,67476, Note_off_c,12,60,0,
9,67476, Note_off_c,12,45,0,
9,67488, Note_on_c,12,47,90,
9,67488, Note_on_c,12,67,90,
9,67572, Note_off_c,12,67,0,
9,67572, Note_off_c,12,47,0,
9,67584, Note_on_c,12,48,90,
9,67584, Note_on_c,12,60,90,
9,67584, Note_on_c,12,64,90,
9,67584, Note_on_c,12,67,90,
9,67956, Note_off_c,12,67,0,
9,67956, Note_off_c,12,64,0,
9,67956, Note_off_c,12,60,0,
9,67956, Note_off_c,12,48,0,
9,67968, Note_on_c,12,47,90,
9,67968, Note_on_c,12,59,90,
9,67968, Note_on_c,12,62,90,
9,67968, Note_on_c,12,67,90,
9,68244, Note_off_c,12,67,0,
9,68244, Note_off_c,12,62,0,
9,68244, Note_off_c,12,59,0,
9,68244, Note_off_c,12,47,0,
9,68256, Note_on_c,12,41,90,
9,68256, Note_on_c,12,65,90,
9,68256, Note_on_c,12,60,90,
9,68256, Note_on_c,12,57,90,
9,68340, Note_off_c,12,57,0,
9,68340, Note_off_c,12,60,0,
9,68340, Note_off_c,12,65,0,
9,68340, Note_off_c,12,41,0,
9,68448, Note_on_c,12,45,90,
9,68448, Note_on_c,12,60,90,
9,68448, Note_on_c,12,57,90,
9,68448, Note_on_c,12,64,90,
9,69012, Note_off_c,12,64,0,
9,69012, Note_off_c,12,57,0,
9,69012, Note_off_c,12,60,0,
9,69012, Note_off_c,12,45,0,
9,69024, Note_on_c,12,67,90,
9,69024, Note_on_c,12,47,90,
9,69024, Note_on_c,12,59,90,
9,69024, Note_on_c,12,62,90,
9,69108, Note_off_c,12,62,0,
9,69108, Note_off_c,12,59,0,
9,69108, Note_off_c,12,47,0,
9,69108, Note_off_c,12,67,0,
9,69120, Note_on_c,12,48,90,
9,69120, Note_on_c,12,60,90,
9,69120, Note_on_c,12,64,90,
9,69120, Note_on_c,12,67,90,
9,69492, Note_off_c,12,67,0,
9,69492, Note_off_c,12,64,0,
9,69492, Note_off_c,12,60,0,
9,69492, Note_off_c,12,48,0,
9,69504, Note_on_c,12,47,90,
9,69504, Note_on_c,12,59,90,
9,69504, Note_on_c,12,62,90,
9,69504, Note_on_c,12,67,90,
9,69876, Note_off_c,12,67,0,
9,69876, Note_off_c,12,62,0,
9,69876, Note_off_c,12,59,0,
9,69888, Note_off_c,12,47,0,
9,69888, Note_on_c,12,57,90,
9,69888, Note_on_c,12,60,90,
9,69888, Note_on_c,12,64,90,
9,69888, Note_on_c,12,67,90,
9,69888, Note_on_c,12,33,90,
9,70020, Note_off_c,12,67,0,
9,70020, Note_off_c,12,64,0,
9,70020, Note_off_c,12,60,0,
9,70020, Note_off_c,12,57,0,
9,70032, Note_on_c,12,67,90,
9,70068, Note_off_c,12,67,0,
9,70080, Note_on_c,12,67,90,
9,70080, Note_on_c,12,64,90,
9,70080, Note_on_c,12,60,90,
9,70080, Note_on_c,12,57,90,
9,70164, Note_off_c,12,57,0,
9,70164, Note_off_c,12,60,0,
9,70164, Note_off_c,12,64,0,
9,70164, Note_off_c,12,67,0,
9,70176, Note_on_c,12,57,90,
9,70176, Note_on_c,12,60,90,
9,70176, Note_on_c,12,64,90,
9,70176, Note_on_c,12,67,90,
9,70356, Note_off_c,12,67,0,
9,70356, Note_off_c,12,64,0,
9,70356, Note_off_c,12,60,0,
9,70356, Note_off_c,12,57,0,
9,70368, Note_on_c,12,57,90,
9,70368, Note_on_c,12,60,90,
9,70368, Note_on_c,12,64,90,
9,70452, Note_off_c,12,64,0,
9,70452, Note_off_c,12,60,0,
9,70452, Note_off_c,12,57,0,
9,70548, Note_off_c,12,33,0,
9,70560, Note_on_c,12,38,90,
9,70560, Note_on_c,12,57,90,
9,70560, Note_on_c,12,67,90,
9,70560, Note_on_c,12,62,90,
9,70644, Note_off_c,12,62,0,
9,70644, Note_off_c,12,67,0,
9,70644, Note_off_c,12,57,0,
9,70752, Note_on_c,12,57,90,
9,70752, Note_on_c,12,62,90,
9,70752, Note_on_c,12,66,90,
9,71220, Note_off_c,12,66,0,
9,71220, Note_off_c,12,62,0,
9,71220, Note_off_c,12,57,0,
9,71412, Note_off_c,12,38,0,
9,71424, Note_on_c,12,57,90,
9,71424, Note_on_c,12,60,90,
9,71424, Note_on_c,12,64,90,
9,71424, Note_on_c,12,67,90,
9,71424, Note_on_c,12,33,90,
9,71556, Note_off_c,12,67,0,
9,71556, Note_off_c,12,64,0,
9,71556, Note_off_c,12,60,0,
9,71556, Note_off_c,12,57,0,
9,71568, Note_on_c,12,67,90,
9,71604, Note_off_c,12,67,0,
9,71616, Note_on_c,12,67,90,
9,71616, Note_on_c,12,64,90,
9,71616, Note_on_c,12,60,90,
9,71616, Note_on_c,12,57,90,
9,71700, Note_off_c,12,57,0,
9,71700, Note_off_c,12,60,0,
9,71700, Note_off_c,12,64,0,
9,71700, Note_off_c,12,67,0,
9,71712, Note_on_c,12,57,90,
9,71712, Note_on_c,12,60,90,
9,71712, Note_on_c,12,64,90,
9,71712, Note_on_c,12,67,90,
9,71892, Note_off_c,12,67,0,
9,71892, Note_off_c,12,64,0,
9,71892, Note_off_c,12,60,0,
9,71892, Note_off_c,12,57,0,
9,71904, Note_on_c,12,57,90,
9,71904, Note_on_c,12,60,90,
9,71904, Note_on_c,12,64,90,
9,71988, Note_off_c,12,64,0,
9,71988, Note_off_c,12,60,0,
9,71988, Note_off_c,12,57,0,
9,72084, Note_off_c,12,33,0,
9,72096, Note_on_c,12,67,90,
9,72096, Note_on_c,12,71,90,
9,72096, Note_on_c,12,62,90,
9,72096, Note_on_c,12,38,90,
9,72132, Note_off_c,12,38,0,
9,72144, Note_on_c,12,45,90,
9,72180, Note_off_c,12,62,0,
9,72180, Note_off_c,12,71,0,
9,72180, Note_off_c,12,67,0,
9,72192, Note_off_c,12,45,0,
9,72192, Note_on_c,12,50,90,
9,72288, Note_on_c,12,66,90,
9,72288, Note_on_c,12,69,90,
9,72288, Note_on_c,12,59,90,
9,72372, Note_off_c,12,59,0,
9,72372, Note_off_c,12,69,0,
9,72372, Note_off_c,12,66,0,
9,72468, Note_off_c,12,50,0,
9,72480, Note_on_c,12,57,90,
9,72480, Note_on_c,12,64,90,
9,72480, Note_on_c,12,67,90,
9,72480, Note_on_c,12,50,90,
9,72516, Note_off_c,12,50,0,
9,72528, Note_on_c,12,45,90,
9,72564, Note_off_c,12,67,0,
9,72564, Note_off_c,12,64,0,
9,72564, Note_off_c,12,57,0,
9,72564, Note_off_c,12,45,0,
9,72576, Note_on_c,12,38,90,
9,72672, Note_on_c,12,59,90,
9,72672, Note_on_c,12,66,90,
9,72672, Note_on_c,12,69,90,
9,72948, Note_off_c,12,69,0,
9,72948, Note_off_c,12,59,0,
9,72948, Note_off_c,12,38,0,
9,72960, Note_off_c,12,66,0,
9,72960, Note_on_c,12,57,90,
9,72960, Note_on_c,12,60,90,
9,72960, Note_on_c,12,64,90,
9,72960, Note_on_c,12,67,90,
9,72960, Note_on_c,12,33,90,
9,73092, Note_off_c,12,67,0,
9,73092, Note_off_c,12,64,0,
9,73092, Note_off_c,12,60,0,
9,73092, Note_off_c,12,57,0,
9,73104, Note_on_c,12,67,90,
9,73140, Note_off_c,12,67,0,
9,73152, Note_on_c,12,67,90,
9,73152, Note_on_c,12,64,90,
9,73152, Note_on_c,12,60,90,
9,73152, Note_on_c,12,57,90,
9,73236, Note_off_c,12,57,0,
9,73236, Note_off_c,12,60,0,
9,73236, Note_off_c,12,64,0,
9,73236, Note_off_c,12,33,0,
9,73236, Note_off_c,12,67,0,
9,73248, Note_on_c,12,57,90,
9,73248, Note_on_c,12,60,90,
9,73248, Note_on_c,12,64,90,
9,73248, Note_on_c,12,67,90,
9,73248, Note_on_c,12,33,90,
9,73428, Note_off_c,12,67,0,
9,73428, Note_off_c,12,64,0,
9,73428, Note_off_c,12,60,0,
9,73428, Note_off_c,12,57,0,
9,73440, Note_on_c,12,57,90,
9,73440, Note_on_c,12,60,90,
9,73440, Note_on_c,12,64,90,
9,73524, Note_off_c,12,64,0,
9,73524, Note_off_c,12,60,0,
9,73524, Note_off_c,12,57,0,
9,73620, Note_off_c,12,33,0,
9,73632, Note_on_c,12,38,90,
9,73632, Note_on_c,12,57,90,
9,73632, Note_on_c,12,67,90,
9,73632, Note_on_c,12,62,90,
9,73716, Note_off_c,12,62,0,
9,73716, Note_off_c,12,67,0,
9,73716, Note_off_c,12,57,0,
9,73824, Note_on_c,12,57,90,
9,73824, Note_on_c,12,62,90,
9,73824, Note_on_c,12,66,90,
9,74112, Note_on_c,12,54,90,
9,74196, Note_off_c,12,54,0,
9,74208, Note_on_c,12,50,90,
9,74244, Note_off_c,12,50,0,
9,74256, Note_on_c,12,55,90,
9,74292, Note_off_c,12,66,0,
9,74292, Note_off_c,12,62,0,
9,74292, Note_off_c,12,57,0,
9,74340, Note_off_c,12,55,0,
9,74352, Note_on_c,12,50,90,
9,74388, Note_off_c,12,50,0,
9,74400, Note_on_c,12,57,90,
9,74484, Note_off_c,12,38,0,
9,74484, Note_off_c,12,57,0,
9,74496, Note_on_c,12,57,90,
9,74496, Note_on_c,12,60,90,
9,74496, Note_on_c,12,64,90,
9,74496, Note_on_c,12,67,90,
9,74496, Note_on_c,12,33,90,
9,74628, Note_off_c,12,67,0,
9,74628, Note_off_c,12,64,0,
9,74628, Note_off_c,12,60,0,
9,74628, Note_off_c,12,57,0,
9,74640, Note_on_c,12,67,90,
9,74676, Note_off_c,12,67,0,
9,74688, Note_on_c,12,67,90,
9,74688, Note_on_c,12,64,90,
9,74688, Note_on_c,12,60,90,
9,74688, Note_on_c,12,57,90,
9,74772, Note_off_c,12,57,0,
9,74772, Note_off_c,12,60,0,
9,74772, Note_off_c,12,64,0,
9,74772, Note_off_c,12,67,0,
9,74784, Note_on_c,12,57,90,
9,74784, Note_on_c,12,60,90,
9,74784, Note_on_c,12,64,90,
9,74784, Note_on_c,12,67,90,
9,74964, Note_off_c,12,67,0,
9,74964, Note_off_c,12,64,0,
9,74964, Note_off_c,12,60,0,
9,74964, Note_off_c,12,57,0,
9,74976, Note_on_c,12,57,90,
9,74976, Note_on_c,12,60,90,
9,74976, Note_on_c,12,64,90,
9,75060, Note_off_c,12,64,0,
9,75060, Note_off_c,12,60,0,
9,75060, Note_off_c,12,57,0,
9,75156, Note_off_c,12,33,0,
9,75168, Note_on_c,12,67,90,
9,75168, Note_on_c,12,71,90,
9,75168, Note_on_c,12,62,90,
9,75168, Note_on_c,12,38,90,
9,75204, Note_off_c,12,38,0,
9,75216, Note_on_c,12,45,90,
9,75252, Note_off_c,12,62,0,
9,75252, Note_off_c,12,71,0,
9,75252, Note_off_c,12,67,0,
9,75264, Note_off_c,12,45,0,
9,75264, Note_on_c,12,50,90,
9,75360, Note_on_c,12,66,90,
9,75360, Note_on_c,12,69,90,
9,75360, Note_on_c,12,59,90,
9,75444, Note_off_c,12,59,0,
9,75444, Note_off_c,12,69,0,
9,75444, Note_off_c,12,66,0,
9,75540, Note_off_c,12,50,0,
9,75552, Note_on_c,12,57,90,
9,75552, Note_on_c,12,64,90,
9,75552, Note_on_c,12,67,90,
9,75552, Note_on_c,12,50,90,
9,75588, Note_off_c,12,50,0,
9,75600, Note_on_c,12,45,90,
9,75636, Note_off_c,12,67,0,
9,75636, Note_off_c,12,64,0,
9,75636, Note_off_c,12,57,0,
9,75636, Note_off_c,12,45,0,
9,75648, Note_on_c,12,38,90,
9,75744, Note_on_c,12,59,90,
9,75744, Note_on_c,12,66,90,
9,75744, Note_on_c,12,69,90,
9,76020, Note_off_c,12,69,0,
9,76020, Note_off_c,12,59,0,
9,76020, Note_off_c,12,38,0,
9,76032, Note_off_c,12,66,0,
9,76032, Note_on_c,12,60,90,
9,76032, Note_on_c,12,64,90,
9,76032, Note_on_c,12,67,90,
9,76032, Note_on_c,12,48,90,
9,76404, Note_off_c,12,48,0,
9,76404, Note_off_c,12,67,0,
9,76404, Note_off_c,12,64,0,
9,76404, Note_off_c,12,60,0,
9,76416, Note_on_c,12,59,90,
9,76416, Note_on_c,12,62,90,
9,76416, Note_on_c,12,67,90,
9,76416, Note_on_c,12,47,90,
9,76788, Note_off_c,12,47,0,
9,76788, Note_off_c,12,62,0,
9,76788, Note_off_c,12,59,0,
9,76800, Note_off_c,12,67,0,
9,76800, Note_on_c,12,60,90,
9,76800, Note_on_c,12,64,90,
9,76800, Note_on_c,12,45,90,
9,77184, Note_on_c,12,69,90,
9,77460, Note_off_c,12,69,0,
9,77460, Note_off_c,12,45,0,
9,77460, Note_off_c,12,64,0,
9,77460, Note_off_c,12,60,0,
9,77472, Note_on_c,12,59,90,
9,77472, Note_on_c,12,67,90,
9,77472, Note_on_c,12,47,90,
9,77556, Note_off_c,12,47,0,
9,77556, Note_off_c,12,67,0,
9,77556, Note_off_c,12,59,0,
9,77568, Note_on_c,12,60,90,
9,77568, Note_on_c,12,64,90,
9,77568, Note_on_c,12,67,90,
9,77568, Note_on_c,12,48,90,
9,77940, Note_off_c,12,48,0,
9,77940, Note_off_c,12,67,0,
9,77940, Note_off_c,12,64,0,
9,77940, Note_off_c,12,60,0,
9,77952, Note_on_c,12,59,90,
9,77952, Note_on_c,12,62,90,
9,77952, Note_on_c,12,67,90,
9,77952, Note_on_c,12,47,90,
9,78228, Note_off_c,12,47,0,
9,78228, Note_off_c,12,67,0,
9,78228, Note_off_c,12,62,0,
9,78228, Note_off_c,12,59,0,
9,78240, Note_on_c,12,60,90,
9,78240, Note_on_c,12,65,90,
9,78240, Note_on_c,12,69,90,
9,78240, Note_on_c,12,41,90,
9,78324, Note_off_c,12,41,0,
9,78324, Note_off_c,12,69,0,
9,78324, Note_off_c,12,65,0,
9,78324, Note_off_c,12,60,0,
9,78432, Note_on_c,12,64,90,
9,78432, Note_on_c,12,69,90,
9,78432, Note_on_c,12,72,90,
9,78432, Note_on_c,12,45,90,
9,78900, Note_off_c,12,45,0,
9,78912, Note_on_c,12,45,90,
9,78996, Note_off_c,12,72,0,
9,78996, Note_off_c,12,69,0,
9,78996, Note_off_c,12,64,0,
9,78996, Note_off_c,12,45,0,
9,79008, Note_on_c,12,67,90,
9,79008, Note_on_c,12,59,90,
9,79008, Note_on_c,12,47,90,
9,79092, Note_off_c,12,47,0,
9,79092, Note_off_c,12,59,0,
9,79092, Note_off_c,12,67,0,
9,79104, Note_on_c,12,60,90,
9,79104, Note_on_c,12,64,90,
9,79104, Note_on_c,12,67,90,
9,79104, Note_on_c,12,48,90,
9,79476, Note_off_c,12,48,0,
9,79476, Note_off_c,12,67,0,
9,79476, Note_off_c,12,64,0,
9,79476, Note_off_c,12,60,0,
9,79488, Note_on_c,12,59,90,
9,79488, Note_on_c,12,62,90,
9,79488, Note_on_c,12,67,90,
9,79488, Note_on_c,12,47,90,
9,79860, Note_off_c,12,47,0,
9,79860, Note_off_c,12,62,0,
9,79860, Note_off_c,12,59,0,
9,79872, Note_off_c,12,67,0,
9,79872, Note_on_c,12,60,90,
9,79872, Note_on_c,12,64,90,
9,79872, Note_on_c,12,45,90,
9,80352, Note_on_c,12,69,90,
9,80532, Note_off_c,12,69,0,
9,80532, Note_off_c,12,45,0,
9,80532, Note_off_c,12,64,0,
9,80532, Note_off_c,12,60,0,
9,80544, Note_on_c,12,59,90,
9,80544, Note_on_c,12,67,90,
9,80544, Note_on_c,12,47,90,
9,80628, Note_off_c,12,47,0,
9,80628, Note_off_c,12,67,0,
9,80628, Note_off_c,12,59,0,
9,80640, Note_on_c,12,60,90,
9,80640, Note_on_c,12,64,90,
9,80640, Note_on_c,12,67,90,
9,80640, Note_on_c,12,48,90,
9,81012, Note_off_c,12,48,0,
9,81012, Note_off_c,12,67,0,
9,81012, Note_off_c,12,64,0,
9,81012, Note_off_c,12,60,0,
9,81024, Note_on_c,12,59,90,
9,81024, Note_on_c,12,62,90,
9,81024, Note_on_c,12,67,90,
9,81024, Note_on_c,12,47,90,
9,81300, Note_off_c,12,47,0,
9,81300, Note_off_c,12,67,0,
9,81300, Note_off_c,12,62,0,
9,81300, Note_off_c,12,59,0,
9,81312, Note_on_c,12,60,90,
9,81312, Note_on_c,12,65,90,
9,81312, Note_on_c,12,69,90,
9,81312, Note_on_c,12,41,90,
9,81396, Note_off_c,12,41,0,
9,81396, Note_off_c,12,69,0,
9,81396, Note_off_c,12,65,0,
9,81396, Note_off_c,12,60,0,
9,81504, Note_on_c,12,64,90,
9,81504, Note_on_c,12,69,90,
9,81504, Note_on_c,12,72,90,
9,81504, Note_on_c,12,45,90,
9,82068, Note_off_c,12,45,0,
9,82068, Note_off_c,12,72,0,
9,82068, Note_off_c,12,69,0,
9,82068, Note_off_c,12,64,0,
9,82080, Note_on_c,12,67,90,
9,82080, Note_on_c,12,59,90,
9,82080, Note_on_c,12,47,90,
9,82164, Note_off_c,12,47,0,
9,82164, Note_off_c,12,59,0,
9,82164, Note_off_c,12,67,0,
9,82176, Note_on_c,12,60,90,
9,82176, Note_on_c,12,64,90,
9,82176, Note_on_c,12,67,90,
9,82176, Note_on_c,12,48,90,
9,82548, Note_off_c,12,48,0,
9,82548, Note_off_c,12,67,0,
9,82548, Note_off_c,12,64,0,
9,82548, Note_off_c,12,60,0,
9,82560, Note_on_c,12,59,90,
9,82560, Note_on_c,12,62,90,
9,82560, Note_on_c,12,67,90,
9,82560, Note_on_c,12,47,90,
9,82932, Note_off_c,12,47,0,
9,82932, Note_off_c,12,67,0,
9,82932, Note_off_c,12,62,0,
9,82944, Note_off_c,12,59,0,
9,82944, Note_on_c,12,67,90,
9,82944, Note_on_c,12,66,90,
9,82944, Note_on_c,12,62,90,
9,82944, Note_on_c,12,57,90,
9,82944, Note_on_c,12,50,90,
9,82945, Note_off_c,12,67,0,
9,83616, Note_off_c,12,66,0,
9,83616, Note_off_c,12,62,0,
9,83616, Note_off_c,12,57,0,
9,83616, Note_off_c,12,50,0,
9,83616, End_track,,,,
10,0, Start_track,,,,
10,0, Instrument_t,drum track          ,,,
10,0, Channel_prefix,9,,,
10,0, Control_c,9,7,90,
10,0, Program_c,9,33,,
10,62592, Note_on_c,9,40,64,
10,62676, Note_off_c,9,40,0,
10,62688, Note_on_c,9,47,114,
10,62772, Note_off_c,9,47,0,
10,62784, Note_on_c,9,43,114,
10,62868, Note_off_c,9,43,0,
10,62880, Note_on_c,9,35,124,
10,62964, Note_off_c,9,35,0,
10,62976, Note_on_c,9,42,84,
10,62976, Note_on_c,9,35,84,
10,62976, Note_on_c,9,57,94,
10,63048, Note_off_c,9,57,0,
10,63060, Note_off_c,9,35,0,
10,63060, Note_off_c,9,42,0,
10,63168, Note_on_c,9,42,84,
10,63168, Note_on_c,9,40,84,
10,63252, Note_off_c,9,42,0,
10,63264, Note_on_c,9,42,84,
10,63348, Note_off_c,9,40,0,
10,63348, Note_off_c,9,42,0,
10,63360, Note_on_c,9,42,84,
10,63360, Note_on_c,9,35,84,
10,63444, Note_off_c,9,35,0,
10,63444, Note_off_c,9,42,0,
10,63456, Note_on_c,9,42,84,
10,63540, Note_off_c,9,42,0,
10,63552, Note_on_c,9,42,84,
10,63552, Note_on_c,9,40,84,
10,63636, Note_off_c,9,42,0,
10,63648, Note_on_c,9,42,84,
10,63732, Note_off_c,9,40,0,
10,63732, Note_off_c,9,42,0,
10,63744, Note_on_c,9,35,84,
10,63744, Note_on_c,9,42,84,
10,63828, Note_off_c,9,42,0,
10,63828, Note_off_c,9,35,0,
10,63840, Note_on_c,9,42,84,
10,63924, Note_off_c,9,42,0,
10,63936, Note_on_c,9,40,84,
10,63936, Note_on_c,9,42,84,
10,64020, Note_off_c,9,42,0,
10,64032, Note_on_c,9,42,84,
10,64116, Note_off_c,9,40,0,
10,64116, Note_off_c,9,42,0,
10,64128, Note_on_c,9,35,84,
10,64128, Note_on_c,9,42,84,
10,64212, Note_off_c,9,42,0,
10,64212, Note_off_c,9,35,0,
10,64224, Note_on_c,9,35,84,
10,64224, Note_on_c,9,42,84,
10,64308, Note_off_c,9,42,0,
10,64308, Note_off_c,9,35,0,
10,64320, Note_on_c,9,40,84,
10,64320, Note_on_c,9,35,84,
10,64320, Note_on_c,9,42,84,
10,64404, Note_off_c,9,42,0,
10,64404, Note_off_c,9,35,0,
10,64404, Note_off_c,9,40,0,
10,64416, Note_on_c,9,35,84,
10,64416, Note_on_c,9,42,84,
10,64500, Note_off_c,9,42,0,
10,64500, Note_off_c,9,35,0,
10,64512, Note_on_c,9,35,84,
10,64512, Note_on_c,9,42,84,
10,64596, Note_off_c,9,42,0,
10,64596, Note_off_c,9,35,0,
10,64608, Note_on_c,9,42,84,
10,64692, Note_off_c,9,42,0,
10,64704, Note_on_c,9,40,84,
10,64704, Note_on_c,9,42,84,
10,64788, Note_off_c,9,42,0,
10,64788, Note_off_c,9,40,0,
10,64800, Note_on_c,9,42,84,
10,64884, Note_off_c,9,42,0,
10,64896, Note_on_c,9,35,84,
10,64896, Note_on_c,9,42,84,
10,64980, Note_off_c,9,42,0,
10,64980, Note_off_c,9,35,0,
10,64992, Note_on_c,9,48,84,
10,65028, Note_off_c,9,48,0,
10,65040, Note_on_c,9,48,84,
10,65076, Note_off_c,9,48,0,
10,65088, Note_on_c,9,48,84,
10,65124, Note_off_c,9,48,0,
10,65136, Note_on_c,9,48,84,
10,65172, Note_off_c,9,48,0,
10,65184, Note_on_c,9,35,84,
10,65184, Note_on_c,9,42,84,
10,65268, Note_off_c,9,42,0,
10,65280, Note_on_c,9,42,84,
10,65364, Note_off_c,9,35,0,
10,65364, Note_off_c,9,42,0,
10,65376, Note_on_c,9,35,84,
10,65376, Note_on_c,9,42,84,
10,65460, Note_off_c,9,42,0,
10,65460, Note_off_c,9,35,0,
10,65472, Note_on_c,9,40,84,
10,65472, Note_on_c,9,42,84,
10,65556, Note_off_c,9,42,0,
10,65556, Note_off_c,9,40,0,
10,65568, Note_on_c,9,42,84,
10,65652, Note_off_c,9,42,0,
10,65664, Note_on_c,9,42,84,
10,65748, Note_off_c,9,42,0,
10,65760, Note_on_c,9,35,84,
10,65760, Note_on_c,9,42,84,
10,65844, Note_off_c,9,42,0,
10,65844, Note_off_c,9,35,0,
10,65856, Note_on_c,9,40,84,
10,65856, Note_on_c,9,42,84,
10,65940, Note_off_c,9,42,0,
10,65940, Note_off_c,9,40,0,
10,65952, Note_on_c,9,35,84,
10,65952, Note_on_c,9,42,84,
10,66036, Note_off_c,9,42,0,
10,66036, Note_off_c,9,35,0,
10,66048, Note_on_c,9,35,84,
10,66048, Note_on_c,9,42,84,
10,66132, Note_off_c,9,42,0,
10,66132, Note_off_c,9,35,0,
10,66144, Note_on_c,9,42,84,
10,66228, Note_off_c,9,42,0,
10,66240, Note_on_c,9,40,84,
10,66240, Note_on_c,9,42,84,
10,66324, Note_off_c,9,42,0,
10,66336, Note_on_c,9,42,84,
10,66420, Note_off_c,9,40,0,
10,66420, Note_off_c,9,42,0,
10,66432, Note_on_c,9,35,84,
10,66432, Note_on_c,9,42,84,
10,66516, Note_off_c,9,42,0,
10,66516, Note_off_c,9,35,0,
10,66528, Note_on_c,9,35,84,
10,66528, Note_on_c,9,42,84,
10,66612, Note_off_c,9,42,0,
10,66612, Note_off_c,9,35,0,
10,66624, Note_on_c,9,40,84,
10,66624, Note_on_c,9,35,84,
10,66624, Note_on_c,9,42,84,
10,66708, Note_off_c,9,42,0,
10,66708, Note_off_c,9,35,0,
10,66708, Note_off_c,9,40,0,
10,66720, Note_on_c,9,35,84,
10,66720, Note_on_c,9,42,84,
10,66804, Note_off_c,9,42,0,
10,66804, Note_off_c,9,35,0,
10,66816, Note_on_c,9,35,84,
10,66816, Note_on_c,9,42,84,
10,66900, Note_off_c,9,42,0,
10,66900, Note_off_c,9,35,0,
10,66912, Note_on_c,9,42,84,
10,66996, Note_off_c,9,42,0,
10,67008, Note_on_c,9,40,84,
10,67008, Note_on_c,9,42,84,
10,67092, Note_off_c,9,42,0,
10,67104, Note_on_c,9,42,84,
10,67188, Note_off_c,9,40,0,
10,67188, Note_off_c,9,42,0,
10,67200, Note_on_c,9,35,84,
10,67200, Note_on_c,9,42,84,
10,67284, Note_off_c,9,42,0,
10,67284, Note_off_c,9,35,0,
10,67296, Note_on_c,9,35,84,
10,67296, Note_on_c,9,42,84,
10,67380, Note_off_c,9,42,0,
10,67380, Note_off_c,9,35,0,
10,67392, Note_on_c,9,40,84,
10,67392, Note_on_c,9,35,84,
10,67392, Note_on_c,9,42,84,
10,67476, Note_off_c,9,42,0,
10,67476, Note_off_c,9,35,0,
10,67476, Note_off_c,9,40,0,
10,67488, Note_on_c,9,35,84,
10,67488, Note_on_c,9,42,84,
10,67572, Note_off_c,9,42,0,
10,67572, Note_off_c,9,35,0,
10,67584, Note_on_c,9,35,84,
10,67584, Note_on_c,9,42,84,
10,67668, Note_off_c,9,42,0,
10,67668, Note_off_c,9,35,0,
10,67680, Note_on_c,9,42,84,
10,67764, Note_off_c,9,42,0,
10,67776, Note_on_c,9,40,84,
10,67776, Note_on_c,9,42,84,
10,67860, Note_off_c,9,42,0,
10,67860, Note_off_c,9,40,0,
10,67872, Note_on_c,9,42,84,
10,67956, Note_off_c,9,42,0,
10,67968, Note_on_c,9,35,84,
10,67968, Note_on_c,9,42,84,
10,68052, Note_off_c,9,42,0,
